1991,Physics,Winner5050,Kenya,Female
1992,Medicine,Winner5051,Israel,Female
1993,Literature,Winner5052,Germany,Female
1994,Peace,Winner5053,Japan,Female
1995,Economics,Winner5054,Kenya,Female
1996,Chemistry,Winner5055,Kenya,Female
1997,Chemistry,Winner5056,France,Female
1998,Economics,Winner5057,France,Female
1999,Medicine,Winner5058,France,Female
2000,Economics,Winner5059,USA,Female
2001,Medicine,Winner5060,France,Male
2002,Literature,Winner5061,Canada,Male
2003,Literature,Winner5062,France,Female
2004,Chemistry,Winner5063,Canada,Female
2005,Literature,Winner5064,Kenya,Female
2006,Literature,Winner5065,Canada,Female
2007,Medicine,Winner5066,India,Female
2008,Economics,Winner5067,Canada,Male
2009,Economics,Winner5068,Brazil,Male
2010,Chemistry,Winner5069,Germany,Male
2011,Peace,Winner5070,Germany,Female
2012,Literature,Winner5071,Brazil,Female
2013,Medicine,Winner5072,Japan,Male
2014,Literature,Winner5073,France,Female
2015,Physics,Winner5074,Brazil,Female
2016,Medicine,Winner5075,Israel,Female
2017,Physics,Winner5076,Germany,Male
2018,Medicine,Winner5077,Brazil,Male
2019,Economics,Winner5078,Canada,Female
2020,Chemistry,Winner5079,Kenya,Male
2021,Economics,Winner5080,Germany,Female
2022,Peace,Winner5081,France,Female
2023,Economics,Winner5082,Israel,Male
2024,Economics,Winner5083,Canada,Male
1901,Chemistry,Winner5084,Canada,Female
1902,Literature,Winner5085,Germany,Male
1903,Literature,Winner5086,India,Male
1904,Economics,Winner5087,UK,Male
1905,Physics,Winner5088,USA,Male
1906,Physics,Winner5089,India,Male
1907,Medicine,Winner5090,India,Male
1908,Economics,Winner5091,France,Male
1909,Medicine,Winner5092,UK,Female
1910,Peace,Winner5093,India,Female
1911,Literature,Winner5094,India,Male
1912,Medicine,Winner5095,Japan,Male
1913,Peace,Winner5096,France,Male
1914,Chemistry,Winner5097,Canada,Male
1915,Peace,Winner5098,Israel,Female
1916,Chemistry,Winner5099,Brazil,Female
1917,Economics,Winner5100,Japan,Male
1918,Physics,Winner5101,France,Female
1919,Physics,Winner5102,USA,Male
1920,Literature,Winner5103,Kenya,Female
1921,Literature,Winner5104,France,Male
1922,Peace,Winner5105,India,Female
1923,Peace,Winner5106,Israel,Male
1924,Literature,Winner5107,USA,Female
1925,Economics,Winner5108,Israel,Female
1926,Medicine,Winner5109,UK,Female
1927,Physics,Winner5110,France,Male
1928,Peace,Winner5111,Japan,Female
1929,Chemistry,Winner5112,UK,Male
1930,Economics,Winner5113,India,Female
1931,Economics,Winner5114,UK,Female
1932,Peace,Winner5115,Kenya,Male
1933,Peace,Winner5116,Israel,Female
1934,Chemistry,Winner5117,India,Female
1935,Chemistry,Winner5118,Brazil,Female
1936,Peace,Winner5119,USA,Female
1937,Medicine,Winner5120,France,Male
1938,Economics,Winner5121,Germany,Female
1939,Medicine,Winner5122,Kenya,Female
1940,Medicine,Winner5123,USA,Female
1941,Economics,Winner5124,Kenya,Male
1942,Medicine,Winner5125,Brazil,Male
1943,Chemistry,Winner5126,Israel,Male
1944,Economics,Winner5127,Israel,Male
1945,Medicine,Winner5128,Canada,Male
1946,Literature,Winner5129,Canada,Female
1947,Physics,Winner5130,Japan,Female
1948,Medicine,Winner5131,India,Female
1949,Literature,Winner5132,India,Male
1950,Medicine,Winner5133,Japan,Male
1951,Literature,Winner5134,Japan,Female
1952,Physics,Winner5135,Kenya,Male
1953,Economics,Winner5136,India,Male
1954,Physics,Winner5137,France,Male
1955,Chemistry,Winner5138,UK,Male
1956,Medicine,Winner5139,UK,Male
1957,Peace,Winner5140,Germany,Male
1958,Physics,Winner5141,USA,Male
1959,Economics,Winner5142,India,Male
1960,Chemistry,Winner5143,Israel,Female
1961,Economics,Winner5144,India,Male
1962,Peace,Winner5145,UK,Male
1963,Economics,Winner5146,France,Male
1964,Economics,Winner5147,UK,Male
1965,Physics,Winner5148,UK,Male
1966,Literature,Winner5149,Germany,Male
1967,Physics,Winner5150,UK,Female
1968,Medicine,Winner5151,Brazil,Male
1969,Literature,Winner5152,Germany,Female
1970,Peace,Winner5153,France,Female
1971,Medicine,Winner5154,Israel,Male
1972,Literature,Winner5155,France,Male
1973,Physics,Winner5156,France,Male
1974,Medicine,Winner5157,France,Male
1975,Economics,Winner5158,UK,Male
1976,Chemistry,Winner5159,France,Female
1977,Chemistry,Winner5160,France,Female
1978,Economics,Winner5161,Israel,Female
1979,Peace,Winner5162,Canada,Female
1980,Chemistry,Winner5163,Canada,Female
1981,Medicine,Winner5164,Germany,Male
1982,Economics,Winner5165,Japan,Female
1983,Chemistry,Winner5166,UK,Male
1984,Physics,Winner5167,Kenya,Female
1985,Economics,Winner5168,USA,Female
1986,Physics,Winner5169,Kenya,Male
1987,Economics,Winner5170,UK,Female
1988,Peace,Winner5171,India,Male
1989,Peace,Winner5172,Japan,Female
1990,Literature,Winner5173,India,Female
1991,Medicine,Winner5174,Kenya,Female
1992,Literature,Winner5175,India,Male
1993,Chemistry,Winner5176,Israel,Male
1994,Physics,Winner5177,India,Female
1995,Literature,Winner5178,Kenya,Female
1996,Literature,Winner5179,Kenya,Female
1997,Literature,Winner5180,France,Male
1998,Economics,Winner5181,Canada,Female
1999,Physics,Winner5182,France,Female
2000,Literature,Winner5183,France,Female
2001,Medicine,Winner5184,USA,Female
2002,Economics,Winner5185,France,Male
2003,Peace,Winner5186,France,Male
2004,Physics,Winner5187,USA,Female
2005,Literature,Winner5188,France,Female
2006,Medicine,Winner5189,Germany,Male
2007,Literature,Winner5190,Canada,Male
2008,Medicine,Winner5191,Brazil,Female
2009,Chemistry,Winner5192,Germany,Female
2010,Peace,Winner5193,Kenya,Female
2011,Literature,Winner5194,France,Female
2012,Economics,Winner5195,USA,Female
2013,Physics,Winner5196,UK,Female
2014,Economics,Winner5197,Kenya,Female
2015,Chemistry,Winner5198,Germany,Female
2016,Chemistry,Winner5199,Canada,Female
2017,Physics,Winner5200,Japan,Male
2018,Medicine,Winner5201,Japan,Female
2019,Peace,Winner5202,UK,Male
2020,Peace,Winner5203,Japan,Female
2021,Economics,Winner5204,India,Male
2022,Medicine,Winner5205,Israel,Female
2023,Physics,Winner5206,USA,Female
2024,Medicine,Winner5207,Canada,Male
1901,Chemistry,Winner5208,India,Male
1902,Medicine,Winner5209,Kenya,Female
1903,Peace,Winner5210,India,Female
1904,Economics,Winner5211,Germany,Male
1905,Medicine,Winner5212,Israel,Male
1906,Economics,Winner5213,Israel,Male
1907,Chemistry,Winner5214,Kenya,Female
1908,Physics,Winner5215,India,Male
1909,Literature,Winner5216,France,Female
1910,Physics,Winner5217,Brazil,Female
1911,Literature,Winner5218,Israel,Female
1912,Physics,Winner5219,Kenya,Female
1913,Chemistry,Winner5220,Japan,Male
1914,Medicine,Winner5221,USA,Female
1915,Chemistry,Winner5222,Germany,Male
1916,Medicine,Winner5223,India,Female
1917,Peace,Winner5224,France,Female
1918,Medicine,Winner5225,Kenya,Female
1919,Peace,Winner5226,Brazil,Male
1920,Economics,Winner5227,Germany,Male
1921,Medicine,Winner5228,USA,Male
1922,Peace,Winner5229,Brazil,Female
1923,Chemistry,Winner5230,Canada,Female
1924,Economics,Winner5231,USA,Female
1925,Medicine,Winner5232,Germany,Male
1926,Medicine,Winner5233,USA,Male
1927,Economics,Winner5234,Canada,Male
1928,Medicine,Winner5235,Kenya,Male
1929,Literature,Winner5236,Canada,Male
1930,Peace,Winner5237,Kenya,Female
1931,Physics,Winner5238,Japan,Female
1932,Medicine,Winner5239,Germany,Female
1933,Medicine,Winner5240,France,Male
1934,Medicine,Winner5241,USA,Male
1935,Physics,Winner5242,India,Female
1936,Medicine,Winner5243,France,Female
1937,Economics,Winner5244,Canada,Male
1938,Economics,Winner5245,Canada,Female
1939,Literature,Winner5246,France,Female
1940,Peace,Winner5247,USA,Female
1941,Medicine,Winner5248,Israel,Male
1942,Peace,Winner5249,USA,Male
1943,Literature,Winner5250,UK,Male
1944,Chemistry,Winner5251,France,Male
1945,Peace,Winner5252,France,Male
1946,Physics,Winner5253,India,Female
1947,Medicine,Winner5254,UK,Female
1948,Medicine,Winner5255,UK,Female
1949,Literature,Winner5256,Brazil,Male
1950,Peace,Winner5257,Canada,Female
1951,Economics,Winner5258,France,Male
1952,Chemistry,Winner5259,Kenya,Male
1953,Physics,Winner5260,Japan,Male
1954,Chemistry,Winner5261,USA,Male
1955,Physics,Winner5262,Germany,Female
1956,Physics,Winner5263,USA,Male
1957,Chemistry,Winner5264,France,Male
1958,Peace,Winner5265,India,Female
1959,Literature,Winner5266,Canada,Male
1960,Peace,Winner5267,Japan,Female
1961,Physics,Winner5268,Canada,Male
1962,Physics,Winner5269,Germany,Male
1963,Chemistry,Winner5270,Germany,Female
1964,Physics,Winner5271,India,Male
1965,Peace,Winner5272,India,Male
1966,Literature,Winner5273,Germany,Male
1967,Peace,Winner5274,USA,Female
1968,Medicine,Winner5275,Brazil,Female
1969,Peace,Winner5276,Canada,Male
1970,Chemistry,Winner5277,Israel,Female
1971,Medicine,Winner5278,Germany,Female
1972,Medicine,Winner5279,Canada,Male
1973,Economics,Winner5280,Japan,Female
1974,Physics,Winner5281,Kenya,Female
1975,Chemistry,Winner5282,France,Male
1976,Physics,Winner5283,Canada,Male
1977,Economics,Winner5284,Germany,Male
1978,Peace,Winner5285,Japan,Male
1979,Peace,Winner5286,Japan,Female
1980,Literature,Winner5287,USA,Male
1981,Peace,Winner5288,Japan,Male
1982,Peace,Winner5289,USA,Female
1983,Physics,Winner5290,Germany,Male
1984,Medicine,Winner5291,Germany,Female
1985,Economics,Winner5292,Canada,Female
1986,Literature,Winner5293,Canada,Male
1987,Literature,Winner5294,Kenya,Female
1988,Economics,Winner5295,Germany,Male
1989,Peace,Winner5296,UK,Male
1990,Physics,Winner5297,Israel,Male
1991,Physics,Winner5298,Japan,Male
1992,Medicine,Winner5299,Kenya,Female
1993,Economics,Winner5300,Israel,Male
1994,Physics,Winner5301,USA,Female
1995,Chemistry,Winner5302,Germany,Female
1996,Economics,Winner5303,India,Male
1997,Medicine,Winner5304,Canada,Male
1998,Medicine,Winner5305,USA,Male
1999,Medicine,Winner5306,France,Female
2000,Literature,Winner5307,Germany,Male
2001,Economics,Winner5308,USA,Female
2002,Chemistry,Winner5309,USA,Male
2003,Physics,Winner5310,Germany,Female
2004,Peace,Winner5311,Brazil,Female
2005,Medicine,Winner5312,USA,Female
2006,Physics,Winner5313,France,Male
2007,Physics,Winner5314,Canada,Female
2008,Physics,Winner5315,USA,Female
2009,Literature,Winner5316,Kenya,Female
2010,Chemistry,Winner5317,USA,Male
2011,Economics,Winner5318,UK,Female
2012,Economics,Winner5319,Japan,Female
2013,Chemistry,Winner5320,Japan,Male
2014,Economics,Winner5321,Japan,Male
2015,Chemistry,Winner5322,Kenya,Male
2016,Economics,Winner5323,USA,Female
2017,Peace,Winner5324,Kenya,Male
2018,Economics,Winner5325,USA,Female
2019,Medicine,Winner5326,UK,Female
2020,Literature,Winner5327,Kenya,Male
2021,Medicine,Winner5328,India,Male
2022,Medicine,Winner5329,India,Female
2023,Chemistry,Winner5330,Israel,Female
2024,Medicine,Winner5331,Kenya,Female
1901,Medicine,Winner5332,France,Female
1902,Economics,Winner5333,Brazil,Female
1903,Medicine,Winner5334,Canada,Male
1904,Peace,Winner5335,Japan,Male
1905,Medicine,Winner5336,India,Female
1906,Literature,Winner5337,Brazil,Male
1907,Physics,Winner5338,India,Male
1908,Peace,Winner5339,India,Male
1909,Peace,Winner5340,France,Male
1910,Economics,Winner5341,Canada,Male
1911,Literature,Winner5342,UK,Male
1912,Peace,Winner5343,UK,Male
1913,Medicine,Winner5344,Brazil,Male
1914,Economics,Winner5345,Germany,Female
1915,Literature,Winner5346,UK,Female
1916,Economics,Winner5347,India,Female
1917,Peace,Winner5348,Canada,Male
1918,Peace,Winner5349,India,Female
1919,Economics,Winner5350,UK,Male
1920,Economics,Winner5351,Kenya,Male
1921,Economics,Winner5352,Germany,Male
1922,Peace,Winner5353,UK,Female
1923,Chemistry,Winner5354,UK,Female
1924,Chemistry,Winner5355,Canada,Female
1925,Chemistry,Winner5356,Brazil,Male
1926,Chemistry,Winner5357,USA,Male
1927,Physics,Winner5358,Japan,Male
1928,Chemistry,Winner5359,France,Male
1929,Physics,Winner5360,Japan,Female
1930,Physics,Winner5361,Canada,Female
1931,Economics,Winner5362,Canada,Male
1932,Economics,Winner5363,Israel,Female
1933,Medicine,Winner5364,Canada,Female
1934,Chemistry,Winner5365,Japan,Female
1935,Peace,Winner5366,Israel,Female
1936,Economics,Winner5367,Israel,Male
1937,Economics,Winner5368,Kenya,Male
1938,Literature,Winner5369,India,Female
1939,Physics,Winner5370,Japan,Female
1940,Literature,Winner5371,Brazil,Male
1941,Literature,Winner5372,Israel,Female
1942,Economics,Winner5373,Kenya,Male
1943,Literature,Winner5374,USA,Female
1944,Physics,Winner5375,Kenya,Female
1945,Peace,Winner5376,UK,Male
1946,Chemistry,Winner5377,UK,Female
1947,Literature,Winner5378,India,Male
1948,Peace,Winner5379,Kenya,Male
1949,Medicine,Winner5380,Japan,Female
1950,Chemistry,Winner5381,Israel,Female
1951,Physics,Winner5382,USA,Male
1952,Peace,Winner5383,USA,Female
1953,Physics,Winner5384,Brazil,Male
1954,Literature,Winner5385,Japan,Female
1955,Peace,Winner5386,USA,Female
1956,Peace,Winner5387,UK,Female
1957,Chemistry,Winner5388,Kenya,Female
1958,Chemistry,Winner5389,USA,Female
1959,Peace,Winner5390,India,Female
1960,Physics,Winner5391,France,Male
1961,Chemistry,Winner5392,Kenya,Female
1962,Chemistry,Winner5393,USA,Female
1963,Economics,Winner5394,France,Female
1964,Physics,Winner5395,Japan,Male
1965,Chemistry,Winner5396,India,Female
1966,Chemistry,Winner5397,Kenya,Male
1967,Physics,Winner5398,France,Male
1968,Chemistry,Winner5399,Israel,Male
1969,Literature,Winner5400,Kenya,Female
1970,Economics,Winner5401,Canada,Male
1971,Economics,Winner5402,Brazil,Female
1972,Economics,Winner5403,Brazil,Male
1973,Literature,Winner5404,Kenya,Male
1974,Medicine,Winner5405,Canada,Female
1975,Physics,Winner5406,UK,Male
1976,Medicine,Winner5407,India,Female
1977,Literature,Winner5408,Brazil,Male
1978,Chemistry,Winner5409,UK,Male
1979,Chemistry,Winner5410,UK,Male
1980,Economics,Winner5411,Germany,Female
1981,Economics,Winner5412,Brazil,Female
1982,Peace,Winner5413,Japan,Female
1983,Physics,Winner5414,France,Female
1984,Physics,Winner5415,Brazil,Male
1985,Chemistry,Winner5416,Germany,Male
1986,Medicine,Winner5417,France,Female
1987,Physics,Winner5418,India,Male
1988,Peace,Winner5419,USA,Male
1989,Peace,Winner5420,Japan,Male
1990,Medicine,Winner5421,France,Female
1991,Chemistry,Winner5422,Kenya,Male
1992,Chemistry,Winner5423,Kenya,Female
1993,Literature,Winner5424,Germany,Male
1994,Chemistry,Winner5425,Canada,Male
1995,Chemistry,Winner5426,France,Male
1996,Physics,Winner5427,Kenya,Male
1997,Peace,Winner5428,France,Male
1998,Economics,Winner5429,Canada,Female
1999,Chemistry,Winner5430,Japan,Female
2000,Physics,Winner5431,Canada,Male
2001,Medicine,Winner5432,Canada,Male
2002,Chemistry,Winner5433,India,Female
2003,Literature,Winner5434,Israel,Male
2004,Economics,Winner5435,France,Female
2005,Peace,Winner5436,Brazil,Female
2006,Economics,Winner5437,France,Male
2007,Peace,Winner5438,Brazil,Female
2008,Literature,Winner5439,UK,Female
2009,Peace,Winner5440,USA,Female
2010,Physics,Winner5441,Brazil,Male
2011,Economics,Winner5442,France,Male
2012,Medicine,Winner5443,Japan,Female
2013,Medicine,Winner5444,Kenya,Female
2014,Medicine,Winner5445,Brazil,Female
2015,Medicine,Winner5446,Kenya,Female
2016,Literature,Winner5447,Israel,Male
2017,Literature,Winner5448,India,Male
2018,Economics,Winner5449,Kenya,Female
2019,Peace,Winner5450,Brazil,Male
2020,Medicine,Winner5451,Japan,Female
2021,Medicine,Winner5452,Israel,Male
2022,Medicine,Winner5453,India,Male
2023,Peace,Winner5454,Germany,Female
2024,Medicine,Winner5455,Germany,Female
1901,Peace,Winner5456,Canada,Female
1902,Medicine,Winner5457,Israel,Female
1903,Economics,Winner5458,Germany,Male
1904,Economics,Winner5459,Japan,Male
1905,Economics,Winner5460,India,Female
1906,Chemistry,Winner5461,Kenya,Male
1907,Physics,Winner5462,Japan,Male
1908,Chemistry,Winner5463,Israel,Female
1909,Chemistry,Winner5464,Kenya,Female
1910,Chemistry,Winner5465,Canada,Female
1911,Economics,Winner5466,Japan,Female
1912,Peace,Winner5467,India,Male
1913,Medicine,Winner5468,Israel,Male
1914,Medicine,Winner5469,UK,Female
1915,Peace,Winner5470,Canada,Male
1916,Physics,Winner5471,Germany,Female
1917,Literature,Winner5472,Kenya,Female
1918,Peace,Winner5473,Israel,Female
1919,Chemistry,Winner5474,Japan,Male
1920,Literature,Winner5475,Kenya,Male
1921,Literature,Winner5476,Canada,Female
1922,Medicine,Winner5477,UK,Male
1923,Chemistry,Winner5478,UK,Female
1924,Physics,Winner5479,USA,Male
1925,Medicine,Winner5480,UK,Female
1926,Chemistry,Winner5481,UK,Female
1927,Chemistry,Winner5482,USA,Male
1928,Physics,Winner5483,UK,Female
1929,Peace,Winner5484,Japan,Female
1930,Literature,Winner5485,Germany,Male
1931,Chemistry,Winner5486,Israel,Female
1932,Peace,Winner5487,India,Male
1933,Chemistry,Winner5488,USA,Female
1934,Chemistry,Winner5489,France,Female
1935,Chemistry,Winner5490,Brazil,Male
1936,Chemistry,Winner5491,UK,Female
1937,Literature,Winner5492,UK,Male
1938,Chemistry,Winner5493,Canada,Male
1939,Chemistry,Winner5494,Kenya,Male
1940,Chemistry,Winner5495,Germany,Female
1941,Physics,Winner5496,USA,Male
1942,Economics,Winner5497,Japan,Female
1943,Peace,Winner5498,Israel,Female
1944,Literature,Winner5499,Germany,Male
1945,Physics,Winner5500,UK,Female
1946,Economics,Winner5501,Kenya,Female
1947,Chemistry,Winner5502,Canada,Female
1948,Physics,Winner5503,Brazil,Female
1949,Chemistry,Winner5504,Kenya,Female
1950,Peace,Winner5505,India,Female
1951,Physics,Winner5506,Kenya,Female
1952,Literature,Winner5507,Israel,Male
1953,Medicine,Winner5508,France,Male
1954,Peace,Winner5509,Canada,Male
1955,Literature,Winner5510,Germany,Male
1956,Medicine,Winner5511,India,Female
1957,Medicine,Winner5512,Germany,Female
1958,Chemistry,Winner5513,Canada,Female
1959,Physics,Winner5514,Israel,Male
1960,Economics,Winner5515,UK,Female
1961,Economics,Winner5516,USA,Female
1962,Peace,Winner5517,India,Female
1963,Literature,Winner5518,USA,Female
1964,Literature,Winner5519,Kenya,Female
1965,Physics,Winner5520,Canada,Female
1966,Medicine,Winner5521,Germany,Female
1967,Medicine,Winner5522,Japan,Female
1968,Chemistry,Winner5523,France,Male
1969,Peace,Winner5524,Brazil,Male
1970,Physics,Winner5525,Canada,Female
1971,Physics,Winner5526,Germany,Male
1972,Economics,Winner5527,France,Male
1973,Peace,Winner5528,Brazil,Male
1974,Medicine,Winner5529,UK,Female
1975,Literature,Winner5530,France,Female
1976,Chemistry,Winner5531,Canada,Female
1977,Chemistry,Winner5532,Germany,Female
1978,Medicine,Winner5533,France,Male
1979,Chemistry,Winner5534,UK,Male
1980,Peace,Winner5535,France,Female
1981,Peace,Winner5536,Kenya,Female
1982,Chemistry,Winner5537,Germany,Male
1983,Chemistry,Winner5538,Israel,Male
1984,Physics,Winner5539,UK,Female
1985,Chemistry,Winner5540,Brazil,Male
1986,Literature,Winner5541,Brazil,Female
1987,Economics,Winner5542,France,Male
1988,Peace,Winner5543,France,Male
1989,Physics,Winner5544,India,Male
1990,Medicine,Winner5545,Brazil,Male
1991,Peace,Winner5546,Brazil,Male
1992,Literature,Winner5547,France,Male
1993,Physics,Winner5548,Kenya,Male
1994,Chemistry,Winner5549,Germany,Female
1995,Peace,Winner5550,Japan,Female
1996,Chemistry,Winner5551,Kenya,Male
1997,Economics,Winner5552,UK,Male
1998,Chemistry,Winner5553,Israel,Male
1999,Physics,Winner5554,Canada,Male
2000,Physics,Winner5555,Japan,Female
2001,Peace,Winner5556,Kenya,Female
2002,Peace,Winner5557,Brazil,Female
2003,Peace,Winner5558,Kenya,Female
2004,Peace,Winner5559,Israel,Female
2005,Medicine,Winner5560,Brazil,Female
2006,Chemistry,Winner5561,Brazil,Female
2007,Chemistry,Winner5562,USA,Male
2008,Physics,Winner5563,Israel,Female
2009,Medicine,Winner5564,UK,Female
2010,Literature,Winner5565,Canada,Female
2011,Medicine,Winner5566,USA,Female
2012,Literature,Winner5567,Germany,Male
2013,Chemistry,Winner5568,Canada,Male
2014,Literature,Winner5569,Israel,Male
2015,Economics,Winner5570,Japan,Female
2016,Chemistry,Winner5571,France,Male
2017,Chemistry,Winner5572,Kenya,Female
2018,Literature,Winner5573,Canada,Female
2019,Economics,Winner5574,Kenya,Female
2020,Chemistry,Winner5575,Kenya,Male
2021,Literature,Winner5576,USA,Male
2022,Chemistry,Winner5577,UK,Female
2023,Medicine,Winner5578,USA,Female
2024,Literature,Winner5579,Canada,Female
1901,Physics,Winner5580,Israel,Female
1902,Medicine,Winner5581,Brazil,Female
1903,Physics,Winner5582,Kenya,Male
1904,Medicine,Winner5583,India,Male
1905,Medicine,Winner5584,Brazil,Male
1906,Physics,Winner5585,UK,Male
1907,Economics,Winner5586,Brazil,Female
1908,Physics,Winner5587,USA,Male
1909,Economics,Winner5588,Brazil,Female
1910,Physics,Winner5589,Kenya,Female
1911,Medicine,Winner5590,Israel,Female
1912,Medicine,Winner5591,Israel,Female
1913,Medicine,Winner5592,India,Male
1914,Peace,Winner5593,Israel,Male
1915,Literature,Winner5594,Kenya,Female
1916,Peace,Winner5595,USA,Male
1917,Chemistry,Winner5596,Canada,Female
1918,Economics,Winner5597,Kenya,Female
1919,Chemistry,Winner5598,France,Male
1920,Physics,Winner5599,Israel,Female
1921,Medicine,Winner5600,Canada,Male
1922,Physics,Winner5601,USA,Female
1923,Physics,Winner5602,France,Male
1924,Literature,Winner5603,Israel,Male
1925,Literature,Winner5604,France,Female
1926,Peace,Winner5605,Israel,Female
1927,Chemistry,Winner5606,USA,Male
1928,Chemistry,Winner5607,USA,Female
1929,Economics,Winner5608,Kenya,Male
1930,Chemistry,Winner5609,Kenya,Male
1931,Economics,Winner5610,Kenya,Male
1932,Physics,Winner5611,Kenya,Female
1933,Peace,Winner5612,India,Female
1934,Medicine,Winner5613,Israel,Female
1935,Economics,Winner5614,India,Male
1936,Economics,Winner5615,Israel,Female
1937,Peace,Winner5616,Germany,Male
1938,Physics,Winner5617,Canada,Female
1939,Medicine,Winner5618,India,Female
1940,Literature,Winner5619,Canada,Male
1941,Peace,Winner5620,Japan,Female
1942,Physics,Winner5621,France,Male
1943,Chemistry,Winner5622,Germany,Female
1944,Chemistry,Winner5623,UK,Female
1945,Literature,Winner5624,Canada,Female
1946,Peace,Winner5625,India,Female
1947,Physics,Winner5626,Germany,Male
1948,Peace,Winner5627,Kenya,Male
1949,Medicine,Winner5628,USA,Female
1950,Literature,Winner5629,Canada,Male
1951,Literature,Winner5630,Kenya,Male
1952,Medicine,Winner5631,India,Male
1953,Medicine,Winner5632,Germany,Female
1954,Literature,Winner5633,Canada,Male
1955,Literature,Winner5634,Canada,Male
1956,Medicine,Winner5635,Germany,Male
1957,Medicine,Winner5636,France,Female
1958,Peace,Winner5637,Canada,Male
1959,Physics,Winner5638,UK,Male
1960,Economics,Winner5639,USA,Male
1961,Peace,Winner5640,Canada,Female
1962,Physics,Winner5641,France,Male
1963,Physics,Winner5642,Kenya,Male
1964,Physics,Winner5643,France,Female
1965,Medicine,Winner5644,India,Male
1966,Physics,Winner5645,France,Female
1967,Medicine,Winner5646,UK,Male
1968,Peace,Winner5647,UK,Male
1969,Peace,Winner5648,USA,Male
1970,Chemistry,Winner5649,Canada,Female
1971,Physics,Winner5650,Japan,Female
1972,Peace,Winner5651,Brazil,Male
1973,Peace,Winner5652,Japan,Male
1974,Physics,Winner5653,Kenya,Female
1975,Chemistry,Winner5654,Brazil,Male
1976,Literature,Winner5655,Israel,Male
1977,Economics,Winner5656,Japan,Male
1978,Literature,Winner5657,India,Male
1979,Economics,Winner5658,Kenya,Female
1980,Medicine,Winner5659,Brazil,Female
1981,Medicine,Winner5660,Canada,Female
1982,Chemistry,Winner5661,Japan,Female
1983,Chemistry,Winner5662,Germany,Female
1984,Chemistry,Winner5663,France,Male
1985,Physics,Winner5664,USA,Male
1986,Chemistry,Winner5665,UK,Female
1987,Chemistry,Winner5666,France,Male
1988,Medicine,Winner5667,India,Female
1989,Peace,Winner5668,Germany,Female
1990,Literature,Winner5669,Canada,Male
1991,Economics,Winner5670,Brazil,Female
1992,Economics,Winner5671,Germany,Female
1993,Economics,Winner5672,USA,Female
1994,Chemistry,Winner5673,Canada,Male
1995,Medicine,Winner5674,UK,Male
1996,Physics,Winner5675,Japan,Female
1997,Chemistry,Winner5676,Kenya,Female
1998,Economics,Winner5677,Canada,Female
1999,Literature,Winner5678,France,Female
2000,Economics,Winner5679,Canada,Female
2001,Peace,Winner5680,France,Male
2002,Chemistry,Winner5681,Japan,Female
2003,Physics,Winner5682,Kenya,Female
2004,Chemistry,Winner5683,USA,Male
2005,Chemistry,Winner5684,Brazil,Female
2006,Medicine,Winner5685,Germany,Male
2007,Literature,Winner5686,USA,Male
2008,Economics,Winner5687,India,Female
2009,Peace,Winner5688,India,Female
2010,Physics,Winner5689,UK,Female
2011,Peace,Winner5690,Germany,Male
2012,Chemistry,Winner5691,India,Female
2013,Peace,Winner5692,Canada,Male
2014,Literature,Winner5693,USA,Female
2015,Economics,Winner5694,Israel,Female
2016,Peace,Winner5695,Kenya,Male
2017,Medicine,Winner5696,India,Male
2018,Literature,Winner5697,Israel,Male
2019,Literature,Winner5698,Canada,Female
2020,Peace,Winner5699,Israel,Male
2021,Medicine,Winner5700,Israel,Male
2022,Literature,Winner5701,Japan,Female
2023,Economics,Winner5702,USA,Male
2024,Economics,Winner5703,Israel,Female
1901,Literature,Winner5704,Japan,Male
1902,Peace,Winner5705,Germany,Male
1903,Chemistry,Winner5706,Kenya,Male
1904,Literature,Winner5707,USA,Female
1905,Physics,Winner5708,UK,Female
1906,Peace,Winner5709,Brazil,Female
1907,Physics,Winner5710,Brazil,Female
1908,Peace,Winner5711,USA,Female
1909,Peace,Winner5712,Germany,Female
1910,Physics,Winner5713,Germany,Female
1911,Peace,Winner5714,India,Male
1912,Peace,Winner5715,Germany,Male
1913,Economics,Winner5716,Canada,Male
1914,Medicine,Winner5717,Germany,Female
1915,Physics,Winner5718,UK,Male
1916,Economics,Winner5719,Japan,Male
1917,Economics,Winner5720,Japan,Female
1918,Literature,Winner5721,France,Female
1919,Chemistry,Winner5722,France,Female
1920,Physics,Winner5723,Japan,Female
1921,Peace,Winner5724,Brazil,Male
1922,Physics,Winner5725,France,Male
1923,Physics,Winner5726,Germany,Male
1924,Medicine,Winner5727,France,Male
1925,Literature,Winner5728,India,Male
1926,Peace,Winner5729,Brazil,Female
1927,Peace,Winner5730,UK,Female
1928,Economics,Winner5731,Israel,Female
1929,Physics,Winner5732,India,Male
1930,Medicine,Winner5733,France,Female
1931,Chemistry,Winner5734,Brazil,Female
1932,Economics,Winner5735,USA,Male
1933,Physics,Winner5736,France,Male
1934,Medicine,Winner5737,France,Male
1935,Literature,Winner5738,India,Male
1936,Medicine,Winner5739,Canada,Female
1937,Physics,Winner5740,Brazil,Female
1938,Chemistry,Winner5741,France,Male
1939,Peace,Winner5742,Kenya,Male
1940,Economics,Winner5743,Germany,Female
1941,Peace,Winner5744,Kenya,Female
1942,Medicine,Winner5745,India,Male
